ExperimentName,Site,NDARGUID,Version,Overall_RT,Overall_ACC,HappyBlocks_RT,HappyBlocks_ACC,FearBlocks_RT,FearBlocks_ACC,NeutBlocks_RT,NeutBlocks_ACC,PlaceBlocks_RT,PlaceBlocks_ACC,Overall0back_RT,Overall0back_ACC,Happy0back_RT,Happy0back_ACC,Fear0back_RT,Fear0back_ACC,Neut0back_RT,Neut0back_ACC,Place0back_RT,Place0back_ACC,Overall2back_RT,Overall2back_ACC,Happy2back_RT,Happy2back_ACC,Fear2back_RT,Fear2back_ACC,Neut2back_RT,Neut2back_ACC,Place2back_RT,Place2back_ACC,run1Overall_RT,run1Overall_ACC,run1HappyBlocks_RT,run1HappyBlocks_ACC,run1FearBlocks_RT,run1FearBlocks_ACC,run1NeutBlocks_RT,run1NeutBlocks_ACC,run1PlaceBlocks_RT,run1PlaceBlocks_ACC,run1Happy0back_RT,run1Happy0back_ACC,run1Fear0back_RT,run1Fear0back_ACC,run1Neut0back_RT,run1Neut0back_ACC,run1Place0back_RT,run1Place0back_ACC,run1Happy2back_RT,run1Happy2back_ACC,run1Fear2back_RT,run1Fear2back_ACC,run1Neut2back_RT,run1Neut2back_ACC,run1Place2back_RT,run1Place2back_ACC,run2Overall_RT,run2Overall_ACC,run2HappyBlocks_RT,run2HappyBlocks_ACC,run2FearBlocks_RT,run2FearBlocks_ACC,run2NeutBlocks_RT,run2NeutBlocks_ACC,run2PlaceBlocks_RT,run2PlaceBlocks_ACC,run2Happy0back_RT,run2Happy0back_ACC,run2Fear0back_RT,run2Fear0back_ACC,run2Neut0back_RT,run2Neut0back_ACC,run2Place0back_RT,run2Place0back_ACC,run2Happy2back_RT,run2Happy2back_ACC,run2Fear2back_RT,run2Fear2back_ACC,run2Neut2back_RT,run2Neut2back_ACC,run2Place2back_RT,run2Place2back_ACC,Nonlure_ACC,Lure_ACC,Target_ACC,HappyTargetHR,HappyLureFA,HappyNonlureFA,FearTargetHR,FearLureFA,FearNonlureFA,NeutTargetHR,NeutLureFA,NeutNonlureFA,PlaceTargetHR,PlaceLureFA,PlaceNonlureFA,
Emo_Nback_GE_20160913,UMICH,79LXV51U,1.000,903.031,0.406,999.118,0.425,772.150,0.500,880.857,0.350,995.500,0.350,886.000,0.750,999.118,0.850,772.150,1.000,880.857,0.700,933.333,0.450,1107.400,0.062, NaN,0.000, NaN,0.000, NaN,0.000,1107.400,0.250,1119.769,0.325,1347.000,0.350,897.800,0.500,1292.500,0.200,1107.400,0.250,1347.000,0.700,897.800,1.000,1292.500,0.400, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000,1107.400,0.500,758.538,0.487,755.600,0.500,646.500,0.500,716.200,0.500,933.333,0.450,755.600,1.000,646.500,1.000,716.200,1.000,933.333,0.900, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000,0.326,0.594,0.312,0.250,0.600,0.409,0.500,0.600,0.455,0.375,0.300,0.364,0.125,0.300,0.455,
Emo_Nback_GE_20160913,UMICH,7GDD5D2D,1.000,930.400,0.906,895.694,0.900,839.176,0.850,862.027,0.925,1111.474,0.950,786.922,0.963,760.211,0.950,764.947,0.950,731.300,1.000,894.158,0.950,1092.868,0.850,1047.118,0.850,933.200,0.750,1015.824,0.850,1328.789,0.950,947.458,0.900,876.706,0.850,775.500,0.900,873.889,0.900,1243.368,0.950,641.300,1.000,699.100,1.000,829.000,1.000,947.300,1.000,1213.000,0.700,871.000,0.800,930.000,0.800,1572.333,0.900,913.575,0.912,912.684,0.950,910.812,0.800,850.789,0.950,979.579,0.950,892.333,0.900,838.111,0.900,633.600,1.000,835.111,0.900,931.000,1.000,1004.286,0.700,1092.111,0.900,1109.600,1.000,0.957,0.812,0.906,1.000,0.700,0.955,0.750,0.700,0.955,1.000,0.700,1.000,0.875,0.900,1.000,
Emo_Nback_GE_20160913,UMICH,7LB64CGV,4.000,1105.986,0.875,1128.077,0.975,1090.636,0.825,1075.806,0.900,1128.844,0.800,1060.000,0.863,1095.450,1.000,953.750,0.800,1062.778,0.900,1122.733,0.750,1150.676,0.887,1162.421,0.950,1219.471,0.850,1088.833,0.900,1134.235,0.850,1078.746,0.887,1149.500,1.000,1005.556,0.900,1039.000,0.900,1119.933,0.750,1045.000,1.000,868.500,1.000,1060.000,0.900,1067.333,0.600,1254.000,1.000,1176.875,0.800,1018.000,0.900,1155.000,0.900,1134.014,0.863,1105.526,0.950,1192.733,0.750,1112.611,0.900,1136.706,0.850,1145.900,1.000,1095.833,0.600,1065.556,0.900,1159.667,0.900,1060.667,0.900,1257.333,0.900,1159.667,0.900,1110.875,0.800,0.978,0.969,0.750,0.875,1.000,1.000,0.625,0.800,0.909,1.000,0.700,0.955,0.500,0.800,0.909,
Emo_Nback_GE_20160913,UMICH,86X5Z1TX,1.000,1089.638,0.725,1083.759,0.725,1019.645,0.775,1010.143,0.700,1252.714,0.700,1097.612,0.838,1007.647,0.850,966.941,0.850,1086.875,0.800,1328.353,0.850,1078.735,0.613,1191.583,0.600,1083.643,0.700,907.833,0.600,1135.818,0.550,1158.140,0.713,1191.429,0.700,1097.692,0.650,1115.733,0.750,1221.867,0.750,1051.556,0.900,986.143,0.700,1264.667,0.900,1316.100,1.000,1443.200,0.500,1227.833,0.600,892.333,0.600,1033.400,0.500,1023.458,0.738,983.267,0.750,963.278,0.900,888.308,0.650,1288.308,0.650,958.250,0.800,953.500,1.000,858.286,0.700,1345.857,0.700,1011.857,0.700,975.500,0.800,923.333,0.600,1221.167,0.600,0.783,0.688,0.312,0.375,0.800,0.818,0.250,0.900,0.909,0.125,0.900,0.818,0.500,0.600,0.818,
Emo_Nback_GE_20160913,UMICH,8CNPVNRX,2.000,1226.717,0.794,1212.600,0.750,1333.161,0.775,1165.909,0.825,1200.364,0.825,1190.462,0.812,1229.438,0.800,1308.000,0.800,1096.875,0.800,1131.235,0.850,1264.726,0.775,1193.357,0.700,1360.000,0.750,1230.882,0.850,1273.812,0.800,1245.717,0.750,1226.786,0.700,1462.600,0.750,1132.714,0.700,1163.000,0.850,1328.714,0.700,1478.625,0.800,943.857,0.700,1077.714,0.700,1124.857,0.700,1444.286,0.700,1321.571,0.700,1222.700,1.000,1209.701,0.838,1200.188,0.800,1211.812,0.800,1190.368,0.950,1240.062,0.800,1152.222,0.900,1137.375,0.800,1215.889,0.900,1168.700,1.000,1261.857,0.700,1286.250,0.800,1167.400,1.000,1359.000,0.600,0.891,0.719,0.594,0.375,0.700,0.909,0.500,0.600,0.955,0.625,0.900,0.864,0.875,0.800,0.818,
Emo_Nback_GE_20160913,UMICH,9AEE483X,3.000,944.453,0.662,1004.926,0.675,880.593,0.675,901.333,0.600,984.679,0.700,988.295,0.762,968.867,0.750,931.750,0.800,1006.077,0.650,1045.059,0.850,885.022,0.562,1050.000,0.600,806.182,0.550,777.545,0.550,891.364,0.550,1035.622,0.562,1084.600,0.500,958.308,0.650,1009.200,0.500,1100.583,0.600,1145.400,0.500,1057.750,0.800,1051.500,0.600,1107.000,0.800,1023.800,0.500,799.200,0.500,945.750,0.400,1087.750,0.400,877.197,0.762,958.059,0.850,808.429,0.700,824.286,0.700,897.750,0.800,880.600,1.000,805.750,0.800,967.143,0.700,990.000,0.900,1068.714,0.700,812.000,0.600,681.429,0.700,779.143,0.700,0.783,0.625,0.469,0.500,0.700,0.727,0.625,0.700,0.682,0.375,0.400,0.773,0.375,0.800,0.773,
Emo_Nback_GE_20160913,UMICH,9E57ARM0,1.000,862.260,0.819,797.875,0.800,833.387,0.775,828.588,0.850,982.853,0.850,764.316,0.950,634.300,1.000,789.150,1.000,787.263,0.950,862.412,0.850,997.600,0.688,1070.500,0.600,913.818,0.550,880.933,0.750,1103.294,0.850,862.578,0.800,882.562,0.800,816.733,0.750,815.800,0.750,922.000,0.900,578.600,1.000,722.300,1.000,724.889,0.900,744.900,1.000,1389.167,0.600,1005.600,0.500,952.167,0.600,1143.375,0.800,861.955,0.838,713.188,0.800,849.000,0.800,838.684,0.950,1051.312,0.800,690.000,1.000,856.000,1.000,843.400,1.000,1030.286,0.700,751.833,0.600,837.333,0.600,833.444,0.900,1067.667,0.900,0.826,0.875,0.688,0.625,1.000,0.773,0.750,0.600,0.864,0.625,0.900,0.909,0.750,0.800,0.909,
Emo_Nback_GE_20160913,UMICH,9WTM03DF,4.000,993.529,0.744,980.941,0.850,1030.846,0.650,972.485,0.825,999.385,0.650,880.594,0.800,939.294,0.850,853.625,0.800,788.176,0.850,952.357,0.700,1124.945,0.688,1022.588,0.850,1314.400,0.500,1168.312,0.800,1054.250,0.600,945.129,0.775,948.882,0.850,992.875,0.800,830.000,0.850,1039.250,0.600,844.111,0.900,783.333,0.900,763.333,0.900,932.167,0.600,1066.750,0.800,1262.286,0.700,905.000,0.800,1146.333,0.600,1046.175,0.713,1013.000,0.850,1091.600,0.500,1123.875,0.800,965.214,0.700,1046.375,0.800,944.000,0.700,816.125,0.800,967.500,0.800,983.333,0.900,1436.000,0.300,1431.625,0.800,962.167,0.600,0.848,0.750,0.688,0.875,0.800,0.864,0.500,0.600,0.727,0.750,0.700,0.909,0.625,0.700,0.636,
Emo_Nback_GE_20160913,UMICH,ABT64EYE,2.000,1088.831,0.812,977.647,0.850,1174.031,0.800,1045.788,0.825,1168.645,0.775,1081.411,0.912,996.474,0.950,1160.588,0.850,962.333,0.900,1208.316,0.950,1098.333,0.713,953.800,0.750,1189.267,0.750,1145.933,0.750,1105.833,0.600,1136.921,0.787,996.312,0.800,1320.941,0.850,1065.333,0.750,1149.933,0.750,987.000,0.900,1292.250,0.800,895.333,0.900,1266.222,0.900,1008.286,0.700,1346.444,0.900,1320.333,0.600,975.500,0.600,1043.612,0.838,961.056,0.900,1007.533,0.750,1029.500,0.900,1186.188,0.800,1005.000,1.000,1043.556,0.900,1029.333,0.900,1156.200,1.000,906.125,0.800,953.500,0.600,1029.667,0.900,1236.167,0.600,0.913,0.812,0.812,0.625,0.700,1.000,0.750,0.600,0.909,0.875,0.700,0.864,1.000,0.600,0.773,
Emo_Nback_GE_20160913,UMICH,BLHP1W5L,2.000,1016.701,0.856,931.056,0.900,1008.703,0.925,1043.758,0.825,1096.903,0.775,907.775,0.887,782.889,0.900,842.368,0.950,955.235,0.850,1065.647,0.850,1133.879,0.825,1079.222,0.900,1184.278,0.900,1137.812,0.800,1134.857,0.700,1081.706,0.850,1032.667,0.900,1017.316,0.950,1161.938,0.800,1136.533,0.750,906.100,1.000,817.100,1.000,1139.200,1.000,1096.750,0.800,1190.875,0.800,1239.778,0.900,1199.833,0.600,1182.000,0.700,952.638,0.863,829.444,0.900,999.611,0.900,932.529,0.850,1059.750,0.800,628.875,0.800,870.444,0.900,692.429,0.700,1038.000,0.900,989.900,1.000,1128.778,0.900,1100.600,1.000,1087.714,0.700,0.957,0.875,0.656,0.625,0.900,1.000,0.750,0.900,1.000,0.625,0.800,0.909,0.625,0.800,0.818,
Emo_Nback_GE_20160913,UMICH,CR43W7MR,3.000,975.504,0.744,921.697,0.825,1074.440,0.625,929.900,0.750,997.129,0.775,990.314,0.875,915.900,1.000,1157.462,0.650,962.722,0.900,980.421,0.950,954.347,0.613,930.615,0.650,984.500,0.600,880.667,0.600,1023.583,0.600,1010.083,0.750,940.588,0.850,1173.231,0.650,994.071,0.700,965.375,0.800,968.900,1.000,1235.000,0.600,986.875,0.800,975.444,0.900,900.143,0.700,1120.286,0.700,1003.667,0.600,952.429,0.700,940.339,0.738,901.625,0.800,967.417,0.600,873.750,0.800,1031.000,0.750,862.900,1.000,1091.000,0.700,943.400,1.000,984.900,1.000,966.167,0.600,794.400,0.500,757.667,0.600,1123.200,0.500,0.761,0.875,0.500,0.625,0.900,0.864,0.250,0.500,0.818,0.375,0.800,0.864,0.750,0.800,0.773,
Emo_Nback_GE_20160913,UMICH,CXW3Y64K,1.000,1087.942,0.644,1120.200,0.625,1056.231,0.650,1034.080,0.625,1138.481,0.675,1117.447,0.588,1119.667,0.600,1066.909,0.550,1083.500,0.600,1195.500,0.600,1063.179,0.700,1120.692,0.650,1048.400,0.750,988.462,0.650,1092.867,0.750,1158.961,0.637,1272.917,0.600,1162.733,0.750,1042.636,0.550,1147.846,0.650,1192.600,0.500,1165.000,0.600,1049.000,0.600,1204.600,0.500,1330.286,0.700,1161.222,0.900,1035.000,0.500,1112.375,0.800,1018.288,0.650,979.231,0.650,911.000,0.550,1027.357,0.700,1129.786,0.700,1067.571,0.700,949.200,0.500,1118.000,0.600,1189.000,0.700,876.167,0.600,879.167,0.600,959.375,0.800,1070.571,0.700,0.826,0.312,0.812,0.750,0.100,0.818,0.750,0.100,0.864,0.750,0.000,0.864,1.000,0.000,0.864,
Emo_Nback_GE_20160913,UMICH,DH2GTB06,3.000,905.837,0.919,901.730,0.925,965.771,0.875,872.231,0.975,888.194,0.900,769.684,0.950,753.529,0.850,806.526,0.950,748.700,1.000,769.400,1.000,1051.577,0.887,1027.700,1.000,1154.875,0.800,1002.263,0.950,1036.688,0.800,864.120,0.938,851.600,1.000,906.389,0.900,867.632,0.950,832.056,0.900,652.300,1.000,838.500,1.000,682.300,1.000,603.500,1.000,1050.900,1.000,991.250,0.800,1073.556,0.900,1117.750,0.800,949.292,0.900,960.706,0.850,1028.647,0.850,876.600,1.000,944.333,0.900,898.143,0.700,771.000,0.900,815.100,1.000,935.300,1.000,1004.500,1.000,1318.500,0.800,938.100,1.000,955.625,0.800,0.978,0.875,0.844,0.875,0.900,0.955,0.750,0.900,0.909,0.875,1.000,1.000,0.875,0.800,0.955,
Emo_Nback_GE_20160913,UMICH,F19VWPA1,3.000,808.230,0.869,810.108,0.925,733.242,0.825,777.350,1.000,933.759,0.725,720.868,0.850,713.737,0.950,706.286,0.700,681.550,1.000,795.933,0.750,891.901,0.887,911.833,0.900,753.105,0.950,873.150,1.000,1081.429,0.700,882.970,0.825,857.211,0.950,864.688,0.800,909.700,1.000,905.455,0.550,699.800,1.000,879.500,0.600,762.800,1.000,900.333,0.600,1032.111,0.900,855.800,1.000,1056.600,1.000,911.600,0.500,740.658,0.912,760.389,0.900,609.529,0.850,645.000,1.000,951.056,0.900,729.222,0.900,576.375,0.800,600.300,1.000,726.333,0.900,791.556,0.900,639.000,0.900,689.700,1.000,1175.778,0.900,0.978,0.781,0.688,0.875,0.900,0.955,0.375,0.800,1.000,1.000,1.000,1.000,0.500,0.500,0.909,
Emo_Nback_GE_20160913,UMICH,G270KWBC,3.000,1006.458,0.738,930.000,0.900,981.690,0.725,1093.038,0.650,1051.630,0.675,1002.308,0.812,908.944,0.900,918.118,0.850,1105.200,0.750,1106.867,0.750,1011.547,0.662,951.056,0.900,1071.750,0.600,1076.455,0.550,982.583,0.600,1006.377,0.762,907.389,0.900,923.071,0.700,1104.769,0.650,1110.688,0.800,929.000,0.800,926.625,0.800,1135.750,0.800,1103.125,0.800,890.100,1.000,918.333,0.600,1055.200,0.500,1118.250,0.800,1006.544,0.713,952.611,0.900,1036.400,0.750,1081.308,0.650,965.727,0.550,892.900,1.000,910.556,0.900,1070.286,0.700,1111.143,0.700,1027.250,0.800,1225.167,0.600,1094.167,0.600,711.250,0.400,0.870,0.625,0.469,0.875,0.800,0.955,0.250,0.600,0.955,0.250,0.700,0.773,0.500,0.500,0.818,
Emo_Nback_GE_20160913,UMICH,GNJ6E24L,1.000,1052.603,0.725,1032.345,0.725,967.923,0.650,1112.625,0.800,1082.552,0.725,992.695,0.738,854.643,0.700,950.143,0.700,1021.688,0.800,1130.333,0.750,1114.614,0.713,1198.200,0.750,988.667,0.600,1203.562,0.800,1031.357,0.700,1045.424,0.738,936.786,0.700,905.083,0.600,1074.562,0.800,1206.529,0.850,809.625,0.800,948.167,0.600,1005.222,0.900,1031.444,0.900,1106.333,0.600,862.000,0.600,1163.714,0.700,1403.500,0.800,1060.035,0.713,1121.533,0.750,1021.786,0.700,1150.688,0.800,906.917,0.600,914.667,0.600,951.625,0.800,1042.857,0.700,1278.667,0.600,1259.444,0.900,1115.333,0.600,1234.556,0.900,535.167,0.600,0.739,0.688,0.562,0.375,0.800,0.818,0.625,0.400,0.773,0.750,0.900,0.773,0.500,0.900,0.727,
Emo_Nback_GE_20160913,UMICH,GYZTN2XZ,4.000,1044.972,0.900,1125.026,0.950,1005.200,0.875,923.972,0.900,1122.286,0.875,956.632,0.950,1040.737,0.950,864.000,0.900,892.053,0.950,1021.450,1.000,1143.706,0.850,1209.316,0.950,1154.706,0.850,959.647,0.850,1256.733,0.750,1058.493,0.912,1162.778,0.900,1053.000,1.000,869.737,0.950,1172.188,0.800,1116.556,0.900,908.200,1.000,847.600,1.000,1010.200,1.000,1209.000,0.900,1197.800,1.000,894.333,0.900,1442.167,0.600,1031.070,0.887,1091.050,1.000,941.467,0.750,984.588,0.850,1080.263,0.950,972.500,1.000,808.750,0.800,941.444,0.900,1032.700,1.000,1209.600,1.000,1093.143,0.700,1033.125,0.800,1133.111,0.900,0.957,0.906,0.844,1.000,0.800,1.000,0.875,0.700,0.955,0.750,0.800,1.000,0.750,0.900,0.909,
Emo_Nback_GE_20160913,UMICH,HC96P1XH,4.000,1027.029,0.869,1061.686,0.875,948.281,0.800,993.028,0.900,1097.333,0.900,959.043,0.863,1122.562,0.800,829.471,0.850,966.444,0.900,928.667,0.900,1094.043,0.875,1010.421,0.950,1082.933,0.750,1019.611,0.900,1266.000,0.900,1065.101,0.863,1155.125,0.800,968.000,0.900,964.167,0.900,1190.059,0.850,1326.857,0.700,938.500,1.000,895.889,0.900,934.250,0.800,1021.556,0.900,1004.875,0.800,1032.444,0.900,1417.444,0.900,989.500,0.875,983.000,0.950,922.929,0.700,1021.889,0.900,1014.368,0.950,963.667,0.900,673.714,0.700,1037.000,0.900,924.200,1.000,1000.400,1.000,1172.143,0.700,1006.778,0.900,1114.556,0.900,0.935,0.844,0.656,0.750,0.900,0.909,0.375,0.800,0.955,0.750,0.800,1.000,0.750,0.800,1.000,
Emo_Nback_GE_20160913,UMICH,HD40HGZ7,3.000,902.873,0.887,906.889,0.900,864.086,0.875,848.528,0.900,993.429,0.875,817.896,0.838,875.167,0.900,806.375,0.800,743.000,0.800,838.588,0.850,978.787,0.938,938.611,0.900,912.684,0.950,932.950,1.000,1139.667,0.900,941.448,0.838,928.500,0.800,931.600,0.750,863.529,0.850,1029.842,0.950,962.625,0.800,781.500,0.600,761.143,0.700,925.000,0.900,894.375,0.800,1031.667,0.900,935.200,1.000,1124.200,1.000,868.413,0.938,889.600,1.000,813.450,1.000,835.105,0.950,950.188,0.800,805.200,1.000,821.300,1.000,728.889,0.900,741.375,0.800,974.000,1.000,805.600,1.000,930.700,1.000,1159.000,0.800,1.000,0.906,0.688,0.625,1.000,0.955,0.750,0.700,1.000,0.750,0.800,1.000,0.625,0.800,1.000,
Emo_Nback_GE_20160913,UMICH,K2503EYB,2.000,1022.477,0.812,1007.667,0.900,1201.778,0.450,928.900,1.000,1051.611,0.900,895.000,0.750,1012.800,1.000, NaN,0.000,778.000,1.000,894.200,1.000,1131.743,0.875,1001.250,0.800,1201.778,0.900,1079.800,1.000,1248.375,0.800,1022.477,0.812,1007.667,0.900,1201.778,0.450,928.900,1.000,1051.611,0.900,1012.800,1.000, NaN,0.000,778.000,1.000,894.200,1.000,1001.250,0.800,1201.778,0.900,1079.800,1.000,1248.375,0.800, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN,0.870,0.875,0.688,0.750,1.000,0.909,0.250,0.400,0.545,1.000,1.000,1.000,0.750,1.000,0.909,
Emo_Nback_GE_20160913,UMICH,K6JLBKLR,3.000,856.190,0.725,869.115,0.650,939.433,0.750,799.677,0.775,818.897,0.725,870.853,0.850,779.667,0.750,1161.333,0.750,761.556,0.900,819.750,1.000,835.417,0.600,991.091,0.550,717.533,0.750,852.462,0.650,817.000,0.450,834.721,0.762,943.200,0.750,834.000,0.850,720.429,0.700,833.733,0.750,744.000,0.700,992.000,0.800,723.875,0.800,781.200,1.000,1117.500,0.800,693.556,0.900,715.833,0.600,938.800,0.500,880.000,0.688,768.091,0.550,1077.308,0.650,864.941,0.850,803.000,0.700,810.875,0.800,1354.857,0.700,791.700,1.000,858.300,1.000,654.000,0.300,753.500,0.600,969.571,0.700,664.750,0.400,0.783,0.750,0.469,0.250,0.700,0.773,0.625,0.600,0.864,0.500,0.700,0.909,0.500,0.700,0.818,
Emo_Nback_GE_20160913,UMICH,KP8W0VHU,2.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN, NaN, NaN,0.000, NaN, NaN, NaN, NaN, NaN,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
Emo_Nback_GE_20160913,UMICH,L5EAF5N9,1.000,1136.277,0.744,1168.586,0.725,1113.806,0.775,1121.581,0.775,1143.964,0.700,1033.846,0.650,1065.083,0.600,1009.083,0.600,982.357,0.700,1079.786,0.700,1215.776,0.838,1241.647,0.850,1179.947,0.950,1236.235,0.850,1208.143,0.700,1229.382,0.688,1452.667,0.600,1130.267,0.750,1185.643,0.700,1187.929,0.700,1522.400,0.500,1003.167,0.600,1098.333,0.600,1078.286,0.700,1402.857,0.700,1215.000,0.900,1251.125,0.800,1297.571,0.700,1056.266,0.800,968.059,0.850,1098.375,0.800,1068.824,0.850,1100.000,0.700,738.429,0.700,1015.000,0.600,895.375,0.800,1081.286,0.700,1128.800,1.000,1148.400,1.000,1223.000,0.900,1118.714,0.700,0.935,0.812,0.500,0.500,0.800,0.773,0.625,0.400,1.000,0.625,0.700,0.864,0.250,0.700,0.864,
Emo_Nback_GE_20160913,UMICH,M4ZC6HW9,3.000,1068.769,0.487,1149.778,0.450,1068.760,0.625,986.722,0.450,1069.882,0.425,982.818,0.550,965.800,0.500,1056.125,0.800,896.300,0.500,965.625,0.400,1180.000,0.425,1379.750,0.400,1091.222,0.450,1099.750,0.400,1162.556,0.450,1217.000,0.125, NaN,0.000,1115.286,0.350, NaN,0.000,1454.333,0.150, NaN,0.000,1115.286,0.700, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000, NaN,0.000,1454.333,0.300,1046.971,0.850,1149.778,0.900,1050.667,0.900,986.722,0.900,987.500,0.700,965.800,1.000,1010.111,0.900,896.300,1.000,965.625,0.800,1379.750,0.800,1091.222,0.900,1099.750,0.800,1016.667,0.600,0.522,0.594,0.375,0.500,0.500,0.409,0.375,0.700,0.682,0.500,0.400,0.455,0.125,0.500,0.500,
Emo_Nback_GE_20160913,UMICH,NF8FVG3V,1.000,937.991,0.731,941.727,0.825,919.567,0.750,900.481,0.675,991.407,0.675,845.492,0.787,701.579,0.950,948.857,0.700,887.400,0.750,889.400,0.750,1045.907,0.675,1267.643,0.700,893.938,0.800,916.833,0.600,1118.917,0.600,921.095,0.787,917.059,0.850,971.933,0.750,880.824,0.850,920.429,0.700,718.000,0.900,1146.143,0.700,831.500,1.000,866.500,0.800,1141.000,0.800,819.500,0.800,951.286,0.700,992.333,0.600,957.704,0.675,967.938,0.800,867.200,0.750,933.900,0.500,1067.846,0.650,686.800,1.000,751.571,0.700,999.200,0.500,915.571,0.700,1436.500,0.600,968.375,0.800,868.600,0.500,1245.500,0.600,0.761,0.719,0.500,0.750,0.800,0.864,0.375,0.600,0.955,0.500,0.600,0.773,0.375,0.600,0.818,
Emo_Nback_GE_20160913,UMICH,RTD32ZG1,4.000,923.157,0.719,923.312,0.800,823.367,0.750,1004.438,0.800,941.619,0.525,924.241,0.725,790.500,0.700,843.875,0.800,1078.889,0.900,961.700,0.500,922.053,0.713,1026.611,0.900,799.929,0.700,908.714,0.700,923.364,0.550,910.204,0.675,928.875,0.800,679.312,0.800,1145.357,0.700,923.125,0.400,871.143,0.700,746.700,1.000,1256.625,0.800,860.250,0.400,973.778,0.900,567.000,0.600,997.000,0.600,986.000,0.400,934.623,0.762,917.750,0.800,988.000,0.700,894.833,0.900,953.000,0.650,709.857,0.700,1005.833,0.600,936.700,1.000,1029.333,0.600,1079.444,0.900,974.625,0.800,842.500,0.800,887.571,0.700,0.913,0.750,0.344,0.500,1.000,0.818,0.375,0.700,0.909,0.375,0.800,0.955,0.125,0.400,0.727,
Emo_Nback_GE_20160913,UMICH,TFED6EEK,4.000,1041.127,0.637,1182.520,0.625,905.037,0.675,965.423,0.650,1128.958,0.600,1107.455,0.688,1346.571,0.700,835.769,0.650,1081.538,0.650,1142.200,0.750,963.511,0.588,973.727,0.550,969.357,0.700,849.308,0.650,1106.889,0.450,1050.241,0.675,1200.875,0.800,922.353,0.850,948.167,0.600,1160.111,0.450,1429.500,0.800,763.444,0.900,961.667,0.600,1100.333,0.600,972.250,0.800,1101.125,0.800,934.667,0.600,1279.667,0.300,1030.875,0.600,1149.889,0.450,875.600,0.500,980.214,0.700,1110.267,0.750,1236.000,0.600,998.500,0.400,1184.286,0.700,1170.111,0.900,977.667,0.300,793.667,0.600,776.143,0.700,1020.500,0.600,0.761,0.375,0.531,0.500,0.400,0.773,0.500,0.500,0.818,0.750,0.400,0.727,0.375,0.600,0.682,
Emo_Nback_GE_20160913,UMICH,TNV6ZUPK,2.000,975.833,0.825,942.088,0.850,1000.588,0.850,867.516,0.775,1086.848,0.825,932.778,0.900,921.368,0.950,864.368,0.950,879.389,0.900,1087.625,0.800,1027.500,0.750,968.333,0.750,1173.133,0.750,851.077,0.650,1086.118,0.850,973.812,0.863,924.222,0.900,1016.235,0.850,924.125,0.800,1027.500,0.900,884.400,1.000,874.200,1.000,974.100,1.000,1012.778,0.900,974.000,0.800,1219.143,0.700,840.833,0.600,1042.222,0.900,978.048,0.787,962.188,0.800,984.941,0.850,807.133,0.750,1158.067,0.750,962.444,0.900,853.444,0.900,761.000,0.800,1183.857,0.700,961.857,0.700,1132.875,0.800,859.857,0.700,1135.500,0.800,0.870,0.656,0.906,0.875,0.600,0.955,1.000,0.600,0.909,0.875,0.600,0.818,0.875,0.500,0.955,
Emo_Nback_Behavioral_20161208,UMICH,TUUTV3B2,3.000,924.958,0.900,824.114,0.875,979.595,0.925,895.457,0.875,993.622,0.925,813.132,0.950,686.667,0.900,898.789,0.950,850.158,0.950,810.400,1.000,1049.941,0.850,969.647,0.850,1064.889,0.900,949.250,0.800,1209.176,0.850,965.113,0.887,833.167,0.900,1053.579,0.950,879.000,0.800,1080.222,0.900,647.800,1.000,1038.800,1.000,748.111,0.900,919.700,1.000,1064.875,0.800,1070.000,0.900,1047.286,0.700,1280.875,0.800,885.904,0.912,814.529,0.850,901.500,0.900,909.316,0.950,911.579,0.950,735.250,0.800,743.222,0.900,942.000,1.000,701.100,1.000,885.000,0.900,1059.778,0.900,873.000,0.900,1145.444,0.900,0.978,0.906,0.750,0.750,0.900,0.909,0.875,0.800,1.000,0.500,0.900,1.000,0.875,0.800,1.000,
